ano,mes_numero,mes,data,categoria,subcategoria,indicador,indicador_completo,valor
2023,1,JAN,2023-01-01,,,Novos ingressos,Novos ingressos,0.0
2023,1,JAN,2023-01-01,,,PIAs / Relatórios,PIAs / Relatórios,7.0
2023,1,JAN,2023-01-01,,,Transferências,Transferências,1.0
2023,1,JAN,2023-01-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2023,2,FEV,2023-02-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,5.0
2023,2,FEV,2023-02-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,16.0
2023,2,FEV,2023-02-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,20.0
2023,2,FEV,2023-02-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,38.0
2023,2,FEV,2023-02-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,19.0
2023,2,FEV,2023-02-01,SAÚDE,,Internações,Internações,0.0
2023,2,FEV,2023-02-01,SAÚDE,,Saúde clínica,Saúde clínica,20.0
2023,2,FEV,2023-02-01,SAÚDE,,Saúde mental,Saúde mental,23.0
2023,2,FEV,2023-02-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,3.0
2023,2,FEV,2023-02-01,,,Atendimento familiar,Atendimento familiar,37.0
2023,2,FEV,2023-02-01,,,Atendimentos individual,Atendimentos individual,79.0
2023,2,FEV,2023-02-01,,,Colocação em família substituta,Colocação em família substituta,1.0
2023,2,FEV,2023-02-01,,,Desligamentos,Desligamentos,1.0
2023,2,FEV,2023-02-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),3.0
2023,2,FEV,2023-02-01,,,Efetivos na casa,Efetivos na casa,19.0
2023,2,FEV,2023-02-01,,,Evasão,Evasão,4.0
2023,2,FEV,2023-02-01,,,Interface com educação,Interface com educação,38.0
2023,2,FEV,2023-02-01,,,Interface com judiciário,Interface com judiciário,5.0
2023,2,FEV,2023-02-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,20.0
2023,2,FEV,2023-02-01,,,Interface com saúde,Interface com saúde,16.0
2023,2,FEV,2023-02-01,,,Novos ingressos,Novos ingressos,2.0
2023,2,FEV,2023-02-01,,,PIAs / Relatórios,PIAs / Relatórios,23.0
2023,2,FEV,2023-02-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",12.0
2023,2,FEV,2023-02-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2023,3,MAR,2023-03-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,1.0
2023,3,MAR,2023-03-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,12.0
2023,3,MAR,2023-03-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,21.0
2023,3,MAR,2023-03-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,26.0
2023,3,MAR,2023-03-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,18.0
2023,3,MAR,2023-03-01,SAÚDE,,Internações,Internações,0.0
2023,3,MAR,2023-03-01,SAÚDE,,Saúde clínica,Saúde clínica,21.0
2023,3,MAR,2023-03-01,SAÚDE,,Saúde mental,Saúde mental,15.0
2023,3,MAR,2023-03-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,4.0
2023,3,MAR,2023-03-01,,,Atendimento familiar,Atendimento familiar,33.0
2023,3,MAR,2023-03-01,,,Atendimentos individual,Atendimentos individual,54.0
2023,3,MAR,2023-03-01,,,Colocação em família substituta,Colocação em família substituta,1.0
2023,3,MAR,2023-03-01,,,Desligamentos,Desligamentos,4.0
2023,3,MAR,2023-03-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),1.0
2023,3,MAR,2023-03-01,,,Efetivos na casa,Efetivos na casa,18.0
2023,3,MAR,2023-03-01,,,Evasão,Evasão,4.0
2023,3,MAR,2023-03-01,,,Interface com educação,Interface com educação,26.0
2023,3,MAR,2023-03-01,,,Interface com judiciário,Interface com judiciário,7.0
2023,3,MAR,2023-03-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,23.0
2023,3,MAR,2023-03-01,,,Interface com saúde,Interface com saúde,12.0
2023,3,MAR,2023-03-01,,,Novos ingressos,Novos ingressos,1.0
2023,3,MAR,2023-03-01,,,PIAs / Relatórios,PIAs / Relatórios,14.0
2023,3,MAR,2023-03-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",8.0
2023,3,MAR,2023-03-01,,,Transferências,Transferências,1.0
2023,3,MAR,2023-03-01,,,Visitas Domiciliares,Visitas Domiciliares,1.0
2023,4,ABR,2023-04-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,1.0
2023,4,ABR,2023-04-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,1.0
2023,4,ABR,2023-04-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,1.0
2023,4,ABR,2023-04-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,7.0
2023,4,ABR,2023-04-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,20.0
2023,4,ABR,2023-04-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,9.0
2023,4,ABR,2023-04-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,14.0
2023,4,ABR,2023-04-01,SAÚDE,,Internações,Internações,0.0
2023,4,ABR,2023-04-01,SAÚDE,,Saúde clínica,Saúde clínica,20.0
2023,4,ABR,2023-04-01,SAÚDE,,Saúde mental,Saúde mental,18.0
2023,4,ABR,2023-04-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,3.0
2023,4,ABR,2023-04-01,,,Atendimento familiar,Atendimento familiar,26.0
2023,4,ABR,2023-04-01,,,Atendimentos individual,Atendimentos individual,39.0
2023,4,ABR,2023-04-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2023,4,ABR,2023-04-01,,,Desligamentos,Desligamentos,0.0
2023,4,ABR,2023-04-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),1.0
2023,4,ABR,2023-04-01,,,Efetivos na casa,Efetivos na casa,14.0
2023,4,ABR,2023-04-01,,,Evasão,Evasão,5.0
2023,4,ABR,2023-04-01,,,Interface com educação,Interface com educação,9.0
2023,4,ABR,2023-04-01,,,Interface com judiciário,Interface com judiciário,6.0
2023,4,ABR,2023-04-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,9.0
2023,4,ABR,2023-04-01,,,Interface com saúde,Interface com saúde,7.0
2023,4,ABR,2023-04-01,,,Novos ingressos,Novos ingressos,0.0
2023,4,ABR,2023-04-01,,,PIAs / Relatórios,PIAs / Relatórios,7.0
2023,4,ABR,2023-04-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",7.0
2023,4,ABR,2023-04-01,,,Transferências,Transferências,1.0
2023,4,ABR,2023-04-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2023,5,MAI,2023-05-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,3.0
2023,5,MAI,2023-05-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,18.0
2023,5,MAI,2023-05-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,19.0
2023,5,MAI,2023-05-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,10.0
2023,5,MAI,2023-05-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,11.0
2023,5,MAI,2023-05-01,SAÚDE,,Internações,Internações,0.0
2023,5,MAI,2023-05-01,SAÚDE,,Saúde clínica,Saúde clínica,19.0
2023,5,MAI,2023-05-01,SAÚDE,,Saúde mental,Saúde mental,16.0
2023,5,MAI,2023-05-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,2.0
2023,5,MAI,2023-05-01,,,Atendimento familiar,Atendimento familiar,29.0
2023,5,MAI,2023-05-01,,,Atendimentos individual,Atendimentos individual,58.0
2023,5,MAI,2023-05-01,,,Colocação em família substituta,Colocação em família substituta,2.0
2023,5,MAI,2023-05-01,,,Desligamentos,Desligamentos,1.0
2023,5,MAI,2023-05-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),0.0
2023,5,MAI,2023-05-01,,,Efetivos na casa,Efetivos na casa,11.0
2023,5,MAI,2023-05-01,,,Evasão,Evasão,4.0
2023,5,MAI,2023-05-01,,,Interface com educação,Interface com educação,10.0
2023,5,MAI,2023-05-01,,,Interface com judiciário,Interface com judiciário,5.0
2023,5,MAI,2023-05-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,19.0
2023,5,MAI,2023-05-01,,,Interface com saúde,Interface com saúde,18.0
2023,5,MAI,2023-05-01,,,Novos ingressos,Novos ingressos,1.0
2023,5,MAI,2023-05-01,,,PIAs / Relatórios,PIAs / Relatórios,7.0
2023,5,MAI,2023-05-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",9.0
2023,5,MAI,2023-05-01,,,Transferências,Transferências,1.0
2023,5,MAI,2023-05-01,,,Visitas Domiciliares,Visitas Domiciliares,2.0
2023,6,JUN,2023-06-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,2.0
2023,6,JUN,2023-06-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,2.0
2023,6,JUN,2023-06-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,20.0
2023,6,JUN,2023-06-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,27.0
2023,6,JUN,2023-06-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,17.0
2023,6,JUN,2023-06-01,SAÚDE,,Internações,Internações,0.0
2023,6,JUN,2023-06-01,SAÚDE,,Saúde clínica,Saúde clínica,20.0
2023,6,JUN,2023-06-01,SAÚDE,,Saúde mental,Saúde mental,14.0
2023,6,JUN,2023-06-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,1.0
2023,6,JUN,2023-06-01,,,Atendimento familiar,Atendimento familiar,25.0
2023,6,JUN,2023-06-01,,,Atendimentos individual,Atendimentos individual,87.0
2023,6,JUN,2023-06-01,,,Colocação em família substituta,Colocação em família substituta,2.0
2023,6,JUN,2023-06-01,,,Desligamentos,Desligamentos,0.0
2023,6,JUN,2023-06-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),3.0
2023,6,JUN,2023-06-01,,,Efetivos na casa,Efetivos na casa,17.0
2023,6,JUN,2023-06-01,,,Evasão,Evasão,2.0
2023,6,JUN,2023-06-01,,,Interface com educação,Interface com educação,27.0
2023,6,JUN,2023-06-01,,,Interface com judiciário,Interface com judiciário,4.0
2023,6,JUN,2023-06-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,13.0
2023,6,JUN,2023-06-01,,,Interface com saúde,Interface com saúde,2.0
2023,6,JUN,2023-06-01,,,Novos ingressos,Novos ingressos,6.0
2023,6,JUN,2023-06-01,,,PIAs / Relatórios,PIAs / Relatórios,8.0
2023,6,JUN,2023-06-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",7.0
2023,6,JUN,2023-06-01,,,Transferências,Transferências,0.0
2023,6,JUN,2023-06-01,,,Visitas Domiciliares,Visitas Domiciliares,2.0
2023,7,JUL,2023-07-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,14.0
2023,7,JUL,2023-07-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,22.0
2023,7,JUL,2023-07-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,16.0
2023,7,JUL,2023-07-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,13.0
2023,7,JUL,2023-07-01,SAÚDE,,Internações,Internações,0.0
2023,7,JUL,2023-07-01,SAÚDE,,Saúde clínica,Saúde clínica,22.0
2023,7,JUL,2023-07-01,SAÚDE,,Saúde mental,Saúde mental,18.0
2023,7,JUL,2023-07-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,2.0
2023,7,JUL,2023-07-01,,,Atendimento familiar,Atendimento familiar,31.0
2023,7,JUL,2023-07-01,,,Atendimentos individual,Atendimentos individual,62.0
2023,7,JUL,2023-07-01,,,Colocação em família substituta,Colocação em família substituta,2.0
2023,7,JUL,2023-07-01,,,Desligamentos,Desligamentos,0.0
2023,7,JUL,2023-07-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),5.0
2023,7,JUL,2023-07-01,,,Efetivos na casa,Efetivos na casa,13.0
2023,7,JUL,2023-07-01,,,Evasão,Evasão,2.0
2023,7,JUL,2023-07-01,,,Interface com educação,Interface com educação,16.0
2023,7,JUL,2023-07-01,,,Interface com judiciário,Interface com judiciário,7.0
2023,7,JUL,2023-07-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,13.0
2023,7,JUL,2023-07-01,,,Interface com saúde,Interface com saúde,14.0
2023,7,JUL,2023-07-01,,,Novos ingressos,Novos ingressos,0.0
2023,7,JUL,2023-07-01,,,PIAs / Relatórios,PIAs / Relatórios,18.0
2023,7,JUL,2023-07-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",3.0
2023,7,JUL,2023-07-01,,,Transferências,Transferências,0.0
2023,7,JUL,2023-07-01,,,Visitas Domiciliares,Visitas Domiciliares,2.0
2023,8,AGO,2023-08-01,EDUCAÇÃO,Ensino EJA,matriculados,Ensino EJA - matriculados,2.0
2023,8,AGO,2023-08-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,1.0
2023,8,AGO,2023-08-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",1.0
2023,8,AGO,2023-08-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,1.0
2023,8,AGO,2023-08-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,9.0
2023,8,AGO,2023-08-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,23.0
2023,8,AGO,2023-08-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,28.0
2023,8,AGO,2023-08-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,18.0
2023,8,AGO,2023-08-01,SAÚDE,,Internações,Internações,0.0
2023,8,AGO,2023-08-01,SAÚDE,,Saúde clínica,Saúde clínica,23.0
2023,8,AGO,2023-08-01,SAÚDE,,Saúde mental,Saúde mental,20.0
2023,8,AGO,2023-08-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,1.0
2023,8,AGO,2023-08-01,,,Atendimento familiar,Atendimento familiar,27.0
2023,8,AGO,2023-08-01,,,Atendimentos individual,Atendimentos individual,69.0
2023,8,AGO,2023-08-01,,,Colocação em família substituta,Colocação em família substituta,0.0
2023,8,AGO,2023-08-01,,,Desligamentos,Desligamentos,1.0
2023,8,AGO,2023-08-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),2.0
2023,8,AGO,2023-08-01,,,Efetivos na casa,Efetivos na casa,18.0
2023,8,AGO,2023-08-01,,,Evasão,Evasão,2.0
2023,8,AGO,2023-08-01,,,Interface com educação,Interface com educação,28.0
2023,8,AGO,2023-08-01,,,Interface com judiciário,Interface com judiciário,4.0
2023,8,AGO,2023-08-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,9.0
2023,8,AGO,2023-08-01,,,Interface com saúde,Interface com saúde,9.0
2023,8,AGO,2023-08-01,,,Novos ingressos,Novos ingressos,3.0
2023,8,AGO,2023-08-01,,,PIAs / Relatórios,PIAs / Relatórios,14.0
2023,8,AGO,2023-08-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",9.0
2023,8,AGO,2023-08-01,,,Transferências,Transferências,2.0
2023,8,AGO,2023-08-01,,,Visitas Domiciliares,Visitas Domiciliares,0.0
2023,9,SET,2023-09-01,EDUCAÇÃO,Ensino regular,matriculados,Ensino regular - matriculados,1.0
2023,9,SET,2023-09-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,14.0
2023,9,SET,2023-09-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,20.0
2023,9,SET,2023-09-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,29.0
2023,9,SET,2023-09-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,14.0
2023,9,SET,2023-09-01,SAÚDE,,Internações,Internações,2.0
2023,9,SET,2023-09-01,SAÚDE,,Saúde clínica,Saúde clínica,20.0
2023,9,SET,2023-09-01,SAÚDE,,Saúde mental,Saúde mental,21.0
2023,9,SET,2023-09-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,2.0
2023,9,SET,2023-09-01,,,Atendimento familiar,Atendimento familiar,34.0
2023,9,SET,2023-09-01,,,Atendimentos individual,Atendimentos individual,70.0
2023,9,SET,2023-09-01,,,Colocação em família substituta,Colocação em família substituta,4.0
2023,9,SET,2023-09-01,,,Desligamentos,Desligamentos,2.0
2023,9,SET,2023-09-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),4.0
2023,9,SET,2023-09-01,,,Efetivos na casa,Efetivos na casa,14.0
2023,9,SET,2023-09-01,,,Evasão,Evasão,2.0
2023,9,SET,2023-09-01,,,Interface com educação,Interface com educação,29.0
2023,9,SET,2023-09-01,,,Interface com judiciário,Interface com judiciário,11.0
2023,9,SET,2023-09-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,12.0
2023,9,SET,2023-09-01,,,Interface com saúde,Interface com saúde,14.0
2023,9,SET,2023-09-01,,,Novos ingressos,Novos ingressos,0.0
2023,9,SET,2023-09-01,,,PIAs / Relatórios,PIAs / Relatórios,19.0
2023,9,SET,2023-09-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",11.0
2023,9,SET,2023-09-01,,,Transferências,Transferências,0.0
2023,9,SET,2023-09-01,,,Visitas Domiciliares,Visitas Domiciliares,4.0
2023,10,OUT,2023-10-01,EDUCAÇÃO,Ensino infantil,matriculados,Ensino infantil - matriculados,1.0
2023,10,OUT,2023-10-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,5.0
2023,10,OUT,2023-10-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,1.0
2023,10,OUT,2023-10-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,12.0
2023,10,OUT,2023-10-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,22.0
2023,10,OUT,2023-10-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,32.0
2023,10,OUT,2023-10-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,19.0
2023,10,OUT,2023-10-01,SAÚDE,,Internações,Internações,1.0
2023,10,OUT,2023-10-01,SAÚDE,,Saúde clínica,Saúde clínica,22.0
2023,10,OUT,2023-10-01,SAÚDE,,Saúde mental,Saúde mental,24.0
2023,10,OUT,2023-10-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,2.0
2023,10,OUT,2023-10-01,,,Atendimento familiar,Atendimento familiar,39.0
2023,10,OUT,2023-10-01,,,Atendimentos individual,Atendimentos individual,68.0
2023,10,OUT,2023-10-01,,,Colocação em família substituta,Colocação em família substituta,3.0
2023,10,OUT,2023-10-01,,,Desligamentos,Desligamentos,1.0
2023,10,OUT,2023-10-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),12.0
2023,10,OUT,2023-10-01,,,Efetivos na casa,Efetivos na casa,19.0
2023,10,OUT,2023-10-01,,,Evasão,Evasão,2.0
2023,10,OUT,2023-10-01,,,Interface com educação,Interface com educação,32.0
2023,10,OUT,2023-10-01,,,Interface com judiciário,Interface com judiciário,7.0
2023,10,OUT,2023-10-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,16.0
2023,10,OUT,2023-10-01,,,Interface com saúde,Interface com saúde,12.0
2023,10,OUT,2023-10-01,,,Novos ingressos,Novos ingressos,6.0
2023,10,OUT,2023-10-01,,,PIAs / Relatórios,PIAs / Relatórios,18.0
2023,10,OUT,2023-10-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",12.0
2023,10,OUT,2023-10-01,,,Transferências,Transferências,1.0
2023,10,OUT,2023-10-01,,,Visitas Domiciliares,Visitas Domiciliares,3.0
2023,11,NOV,2023-11-01,EDUCAÇÃO,SCFV,"Outros: Reforço escolar, psicopedagoga, trabalho educativo","SCFV - Outros: Reforço escolar, psicopedagoga, trabalho educativo",6.0
2023,11,NOV,2023-11-01,EDUCAÇÃO,SCFV,aguardando vaga,SCFV - aguardando vaga,0.0
2023,11,NOV,2023-11-01,EDUCAÇÃO,SCFV,matriculados,SCFV - matriculados,4.0
2023,11,NOV,2023-11-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,5.0
2023,11,NOV,2023-11-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,8.0
2023,11,NOV,2023-11-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,31.0
2023,11,NOV,2023-11-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,18.0
2023,11,NOV,2023-11-01,SAÚDE,,Internações,Internações,1.0
2023,11,NOV,2023-11-01,SAÚDE,,Saúde clínica,Saúde clínica,8.0
2023,11,NOV,2023-11-01,SAÚDE,,Saúde mental,Saúde mental,7.0
2023,11,NOV,2023-11-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,0.0
2023,11,NOV,2023-11-01,,,Atendimento familiar,Atendimento familiar,44.0
2023,11,NOV,2023-11-01,,,Atendimentos individual,Atendimentos individual,63.0
2023,11,NOV,2023-11-01,,,Colocação em família substituta,Colocação em família substituta,5.0
2023,11,NOV,2023-11-01,,,Desligamentos,Desligamentos,0.0
2023,11,NOV,2023-11-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),4.0
2023,11,NOV,2023-11-01,,,Efetivos na casa,Efetivos na casa,18.0
2023,11,NOV,2023-11-01,,,Evasão,Evasão,1.0
2023,11,NOV,2023-11-01,,,Interface com educação,Interface com educação,31.0
2023,11,NOV,2023-11-01,,,Interface com judiciário,Interface com judiciário,9.0
2023,11,NOV,2023-11-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,15.0
2023,11,NOV,2023-11-01,,,Interface com saúde,Interface com saúde,5.0
2023,11,NOV,2023-11-01,,,Novos ingressos,Novos ingressos,0.0
2023,11,NOV,2023-11-01,,,PIAs / Relatórios,PIAs / Relatórios,11.0
2023,11,NOV,2023-11-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",11.0
2023,11,NOV,2023-11-01,,,Transferências,Transferências,0.0
2023,11,NOV,2023-11-01,,,Visitas Domiciliares,Visitas Domiciliares,5.0
2023,12,DEZ,2023-12-01,PROFISSIONALIZAÇÃO,,Encaminhados para curso profissionalizante,Encaminhados para curso profissionalizante,14.0
2023,12,DEZ,2023-12-01,PROFISSIONALIZAÇÃO,,Encaminhados para mercado de trabalho,Encaminhados para mercado de trabalho,22.0
2023,12,DEZ,2023-12-01,PROFISSIONALIZAÇÃO,,Inseridos em curso profissionalizante,Inseridos em curso profissionalizante,16.0
2023,12,DEZ,2023-12-01,PROFISSIONALIZAÇÃO,,Inseridos no mercado de trabalho,Inseridos no mercado de trabalho,13.0
2023,12,DEZ,2023-12-01,SAÚDE,,Internações,Internações,0.0
2023,12,DEZ,2023-12-01,SAÚDE,,Saúde clínica,Saúde clínica,22.0
2023,12,DEZ,2023-12-01,SAÚDE,,Saúde mental,Saúde mental,18.0
2023,12,DEZ,2023-12-01,,,Apadrinhamento afetivo,Apadrinhamento afetivo,2.0
2023,12,DEZ,2023-12-01,,,Atendimento familiar,Atendimento familiar,31.0
2023,12,DEZ,2023-12-01,,,Atendimentos individual,Atendimentos individual,62.0
2023,12,DEZ,2023-12-01,,,Colocação em família substituta,Colocação em família substituta,2.0
2023,12,DEZ,2023-12-01,,,Desligamentos,Desligamentos,0.0
2023,12,DEZ,2023-12-01,,,Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),Documentação civil (RG / CPF/ CTPS / Certidão de nascimento),5.0
2023,12,DEZ,2023-12-01,,,Efetivos na casa,Efetivos na casa,13.0
2023,12,DEZ,2023-12-01,,,Evasão,Evasão,2.0
2023,12,DEZ,2023-12-01,,,Interface com educação,Interface com educação,16.0
2023,12,DEZ,2023-12-01,,,Interface com judiciário,Interface com judiciário,7.0
2023,12,DEZ,2023-12-01,,,Interface com rede socioassistencial,Interface com rede socioassistencial,13.0
2023,12,DEZ,2023-12-01,,,Interface com saúde,Interface com saúde,14.0
2023,12,DEZ,2023-12-01,,,Novos ingressos,Novos ingressos,0.0
2023,12,DEZ,2023-12-01,,,PIAs / Relatórios,PIAs / Relatórios,18.0
2023,12,DEZ,2023-12-01,,,"Reunião de equipe (técnica, casa, coordenação, gerente)","Reunião de equipe (técnica, casa, coordenação, gerente)",3.0
2023,12,DEZ,2023-12-01,,,Transferências,Transferências,0.0
2023,12,DEZ,2023-12-01,,,Visitas Domiciliares,Visitas Domiciliares,2.0
2024,1,JAN,2024-01-01,EDUCAÇÃO,Ensino EJA,aguardando vaga,Ensino EJA - aguardando vaga,0.0
